코스피
바이오/제약:20~30,게임:20,5G:20,IT산업:10~15,스마트폰:10,자동차:8~10,건설/해운업:8,소프트웨어:30~40,2차전지:20,의료장비:20,반도체/장비:10,폐기물:10,기타제조업:8~10,금융/증권:3~8
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
미투온,29,295,405,,117,110,105,133,112,,"1,925",https://finance.naver.com/item/main.nhn?code=201490,4.130901287553648,게임엔터테인먼트,6160,14912
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
디알젬,42,42,46,,11,20,26,167,16,,"1,925",https://finance.naver.com/item/main.nhn?code=263690,6.924460431654676,건강관리장비와용품,17000,24550
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
리드코프,473,480,539,,149,147,145,145,146,,"1,849",https://finance.naver.com/item/main.nhn?code=012700,3.1824440619621344,기타금융,6990,21964
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한국캐피탈,96,208,269,,62,57,95,98,115,,"1,827",https://finance.naver.com/item/main.nhn?code=023760,4.45609756097561,기타금융,579,1299
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대한뉴팜,131,200,207,,53,46,56,66,74,,"1,809",https://finance.naver.com/item/main.nhn?code=054670,6.931034482758621,제약,12600,18179
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
가비아,127,182,237,,54,93,57,77,52,,"1,780",https://finance.naver.com/item/main.nhn?code=079940,7.17741935483871,IT서비스,13150,18321
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
선광,160,158,243,,63,96,49,42,93,,"1,779",https://finance.naver.com/item/main.nhn?code=003100,7.261224489795918,운송인프라,26950,37114
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
에스피지,64,121,103,,25,21,30,36,71,,"1,735",https://finance.naver.com/item/main.nhn?code=058610,9.532967032967033,전기제품,8310,8717
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
조이시티,-27,-54,85,212,42,33,50,45,55,60,"1,692",https://finance.naver.com/item/main.nhn?code=067000,8.057142857142857,게임엔터테인먼트,11000,13652
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
서한,"1,031",652,240,,-113,156,73,13,124,,"1,513",https://finance.naver.com/item/main.nhn?code=011370,5.4035714285714285,건설,1500,2775
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
인지디스플레,29,221,238,,96,53,61,84,128,,"1,507",https://finance.naver.com/item/main.nhn?code=037330,4.1401098901098905,디스플레이장비및부품,3435,8296
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
제이씨케미칼,58,90,130,,60,22,45,49,44,,"1,487",https://finance.naver.com/item/main.nhn?code=137950,8.081521739130435,에너지장비및서비스,6680,8265
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대양전기공업,147,95,149,,57,28,35,37,41,,"1,478",https://finance.naver.com/item/main.nhn?code=108380,9.853333333333333,조선,15450,15679
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
네오위즈홀딩스,106,209,294,,52,87,126,169,149,,"1,453",https://finance.naver.com/item/main.nhn?code=042420,2.454391891891892,게임엔터테인먼트,16400,66818
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동양이엔피,144,41,293,,150,49,83,96,147,,"1,450",https://finance.naver.com/item/main.nhn?code=079960,3.3410138248847927,전기제품,18450,55222
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
힘스,156,-17,77,,1,-3,111,127,42,,"1,448",https://finance.naver.com/item/main.nhn?code=238490,3.8820375335120643,디스플레이장비및부품,12800,32972
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
라이온켐텍,80,28,115,,37,23,35,30,49,,"1,428",https://finance.naver.com/item/main.nhn?code=171120,9.394736842105264,건축자재,7560,8047
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
메디아나,50,35,77,,22,18,32,65,40,,"1,414",https://finance.naver.com/item/main.nhn?code=041920,7.769230769230769,건강관리장비와용품,16350,21044
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
디에이치피코리아,126,107,152,,39,30,44,54,46,,"1,385",https://finance.naver.com/item/main.nhn?code=131030,7.213541666666667,제약,8360,11589
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
우리손에프앤지,414,203,102,,113,-164,71,189,83,,"1,378",https://finance.naver.com/item/main.nhn?code=073560,3.015317286652079,식품,1990,6599
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
메가스터디,-133,63,23,,31,-62,25,57,45,,"1,377",https://finance.naver.com/item/main.nhn?code=072870,8.14792899408284,교육서비스,11550,14175
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
알리코제약,89,74,125,,31,30,37,37,31,,"1,360",https://finance.naver.com/item/main.nhn?code=260660,9.714285714285714,제약,13850,14257
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
네오셈,79,60,-33,,2,12,26,37,45,,"1,358",https://finance.naver.com/item/main.nhn?code=253590,9.430555555555555,반도체와반도체장비,3615,3833
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
케이엠,53,52,72,,17,15,88,178,130,,"1,332",https://finance.naver.com/item/main.nhn?code=083550,2.522727272727273,반도체와반도체장비,12950,51333
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
국보디자인,232,165,116,,55,11,44,66,48,,"1,320",https://finance.naver.com/item/main.nhn?code=066620,6.285714285714286,건설,17600,28000
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한국경제TV,91,155,137,,29,24,24,51,66,,"1,306",https://finance.naver.com/item/main.nhn?code=039340,6.946808510638298,방송과엔터테인먼트,5680,8176
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
덕우전자,205,21,124,,93,59,50,10,72,,"1,271",https://finance.naver.com/item/main.nhn?code=263600,7.221590909090909,핸드셋,7980,11050
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
창해에탄올,122,105,89,,51,-79,58,29,56,,"1,241",https://finance.naver.com/item/main.nhn?code=004650,6.531578947368421,음료,13500,20668
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
서플러스글로벌,267,272,27,,-14,19,26,64,49,,"1,165",https://finance.naver.com/item/main.nhn?code=140070,6.297297297297297,반도체와반도체장비,3150,5002
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
우원개발,63,14,226,,95,2,90,91,108,,"1,137",https://finance.naver.com/item/main.nhn?code=046940,2.9532467532467535,건설,6290,21298
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KCI,51,114,145,,39,34,44,51,31,,"1,127",https://finance.naver.com/item/main.nhn?code=036670,6.708333333333333,화학,10000,14906
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
오리엔탈정공,20,-15,53,,6,44,54,74,56,,"1,121",https://finance.naver.com/item/main.nhn?code=014940,4.575510204081633,조선,2460,5376
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
아이티센,35,83,241,,149,55,17,62,140,,"1,043",https://finance.naver.com/item/main.nhn?code=124500,3.5719178082191783,IT서비스,5240,14669
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
에프엔에스테크,-25,27,22,,2,24,5,14,70,,"1,023",https://finance.naver.com/item/main.nhn?code=083500,8.669491525423728,디스플레이장비및부품,12200,14072
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
에이치시티,4,43,72,105,20,14,22,27,32,24,"1,022",https://finance.naver.com/item/main.nhn?code=072990,9.733333333333333,전자장비와기기,14750,15154
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
심텍홀딩스,274,297,-171,,7,110,132,297,308,,992,https://finance.naver.com/item/main.nhn?code=036710,1.010183299389002,전자장비와기기,2440,24154
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
로체시스템즈,21,-10,43,,11,3,10,52,41,,987,https://finance.naver.com/item/main.nhn?code=071280,7.204379562043796,디스플레이장비및부품,6450,8952
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
SGC이테크건설,"1,453","1,130",770,,71,143,203,388,44,,966,https://finance.naver.com/item/main.nhn?code=016250,1.1418439716312057,건설,61100,535099
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
메가엠디,-21,19,-8,,12,-49,12,44,32,,955,https://finance.naver.com/item/main.nhn?code=133750,8.162393162393162,교육서비스,4080,4998
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
아이원스,111,100,10,,-25,11,13,31,42,,953,https://finance.naver.com/item/main.nhn?code=114810,8.359649122807017,반도체와반도체장비,7100,8493
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
에스폴리텍,11,38,149,,42,30,26,54,61,,939,https://finance.naver.com/item/main.nhn?code=050760,4.99468085106383,화학,5750,11512
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
엘아이에스,-51,137,85,,12,32,44,68,22,,933,https://finance.naver.com/item/main.nhn?code=138690,5.241573033707865,디스플레이장비및부품,5820,11103
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
비엠티,60,82,64,,15,22,30,28,28,,929,https://finance.naver.com/item/main.nhn?code=086670,8.149122807017545,기계,11400,13989
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
코프라,84,63,91,,25,21,27,11,40,,879,https://finance.naver.com/item/main.nhn?code=126600,8.451923076923077,자동차부품,4165,4927
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
고려신용정보,50,73,81,,17,28,17,25,24,,854,https://finance.naver.com/item/main.nhn?code=049720,9.704545454545455,상업서비스와공급품,5970,6151
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대림제지,50,134,59,,28,-42,32,47,23,,850,https://finance.naver.com/item/main.nhn?code=017650,6.25,포장재,9450,15120
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대유에이피,81,104,101,,22,36,20,32,45,,813,https://finance.naver.com/item/main.nhn?code=290120,6.3023255813953485,자동차부품,7470,11852
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
매커스,110,129,59,,20,11,19,26,27,,810,https://finance.naver.com/item/main.nhn?code=093520,8.4375,전자장비와기기,5010,5937
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
플레이위드,11,-19,136,,62,94,65,44,20,,801,https://finance.naver.com/item/main.nhn?code=023770,4.656976744186046,게임엔터테인먼트,9200,19755
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KMH하이텍,6,42,52,,17,15,12,28,25,,762,https://finance.naver.com/item/main.nhn?code=052900,8.86046511627907,반도체와반도체장비,1625,1833
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대륙제관,130,56,84,,4,43,15,42,40,,751,https://finance.naver.com/item/main.nhn?code=004780,5.821705426356589,포장재,4720,8107
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
태양,141,-14,70,,19,27,14,29,27,,728,https://finance.naver.com/item/main.nhn?code=053620,7.827956989247312,가정용품,8470,10820
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
흥국,88,111,89,,22,12,38,40,33,,716,https://finance.naver.com/item/main.nhn?code=010240,4.837837837837838,기계,5810,12009
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
나우IB,71,29,37,,5,11,1,34,32,,688,https://finance.naver.com/item/main.nhn?code=293580,7.730337078651686,창업투자,7260,9391
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
유비벨록스,19,17,78,,-11,38,15,48,46,,678,https://finance.naver.com/item/main.nhn?code=089850,4.675862068965517,통신장비,9530,20381
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼진,48,10,117,,39,18,34,27,41,,672,https://finance.naver.com/item/main.nhn?code=032750,4.9411764705882355,전자제품,11200,22666
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
비에이치아이,191,-233,-125,,-6,6,27,16,21,,667,https://finance.naver.com/item/main.nhn?code=083650,7.847058823529411,기계,2565,3268
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한국큐빅,40,32,60,,13,15,24,28,41,,646,https://finance.naver.com/item/main.nhn?code=021650,5.209677419354839,자동차부품,3950,7582
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
화신정공,28,15,40,,18,-6,21,26,9,,637,https://finance.naver.com/item/main.nhn?code=126640,8.608108108108109,자동차부품,1750,2032
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KBI메탈,174,53,103,,23,47,21,35,57,,596,https://finance.naver.com/item/main.nhn?code=024840,3.973333333333333,전기장비,1810,4555
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한일네트웍스,66,59,87,,14,28,24,18,25,,594,https://finance.naver.com/item/main.nhn?code=046110,6.674157303370786,IT서비스,4970,7446
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
원풍,33,11,27,,6,9,11,18,17,,530,https://finance.naver.com/item/main.nhn?code=008370,8.688524590163935,화학,4415,5081
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
우리조명,-37,-119,271,,99,114,46,140,154,,518,https://finance.naver.com/item/main.nhn?code=037400,1.1434878587196469,디스플레이장비및부품,2080,18189
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
알톤스포츠,-132,-12,-106,,-38,-39,2,30,20,,514,https://finance.naver.com/item/main.nhn?code=123750,7.449275362318841,레저용장비와제품,4030,5409
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
세진티에스,-24,-14,-3,,2,-6,2,18,24,,512,https://finance.naver.com/item/main.nhn?code=067770,8.827586206896552,디스플레이장비및부품,6100,6910
,2018.03,2019.03,2020.03,2021.03(E),2019.06,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
코리아에셋투자증권,84,82,94,,46,13,34,31,57,,479,https://finance.naver.com/item/main.nhn?code=190650,2.95679012345679,증권,7500,25365
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
골든센츄리,262,250,295,,87,50,61,94,88,,449,https://finance.naver.com/item/main.nhn?code=900280,1.3858024691358024,자동차부품,283,2042
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대동기어,30,30,32,,-4,11,6,20,6,,315,https://finance.naver.com/item/main.nhn?code=008830,7.5,기계,3500,4666
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동양에스텍,29,17,28,,15,-3,3,11,12,,307,https://finance.naver.com/item/main.nhn?code=060380,9.029411764705882,철강,3070,3400
